446,0.0001
452,6e-05
472,5.9e-05
406,6e-05
421,0.000111
448,5.9e-05
397,0.000102
434,0.000105
504,0.000114
440,0.00011
467,9e-05
493,0.00011
443,6e-05
475,0.000103
460,0.000104
486,8.6e-05
447,5.9e-05
552,5.9e-05
497,5.9e-05
462,0.000116
447,0.000156
527,0.000133
609,6e-05
483,8.6e-05
475,6e-05
492,6.1e-05
454,6e-05
506,6e-05
442,5.9e-05
421,0.000107
468,6e-05
424,6e-05
477,6.1e-05
458,5.9e-05
612,5.9e-05
443,7.1e-05
441,5.9e-05
554,6e-05
440,5.9e-05
490,0.000118
442,0.000116
468,8.6e-05
478,0.000104
456,5.9e-05
479,5.9e-05
451,7.4e-05
428,7.8e-05
458,6e-05
506,5.9e-05
502,5.9e-05
474,6e-05
448,9.4e-05
460,5.9e-05
468,5.9e-05
448,9.9e-05
500,5.9e-05
446,5.9e-05
439,6e-05
475,5.9e-05
411,6e-05
456,5.9e-05
454,6e-05
461,5.9e-05
504,0.000115
436,6e-05
469,0.000109
449,5.9e-05
455,6e-05
447,6e-05
418,9.7e-05
428,5.9e-05
463,6.2e-05
435,5.9e-05
488,5.9e-05
505,8.5e-05
455,0.000101
464,0.000113
471,5.8e-05
489,6e-05
429,0.000104
457,0.000101
455,0.000102
486,0.000109
454,0.000114
457,7.7e-05
454,5.9e-05
478,8.1e-05
495,5.9e-05
426,6.3e-05
409,5.9e-05
454,6.3e-05
440,6.9e-05
440,5.9e-05
453,6e-05
477,6e-05
449,9.9e-05
449,6e-05
490,6e-05
457,6e-05
570,0.000122
