447,4.4e-05
450,4.5e-05
467,4.5e-05
408,4.5e-05
427,6.3e-05
447,8.5e-05
399,5.3e-05
430,7.9e-05
507,7.7e-05
441,4.5e-05
466,6.3e-05
486,7.8e-05
440,8e-05
475,4.6e-05
461,7.8e-05
488,8.4e-05
439,4.7e-05
423,8.7e-05
491,7.7e-05
465,7.4e-05
431,7.1e-05
473,6.9e-05
497,5.1e-05
481,7.9e-05
476,8.6e-05
488,8.4e-05
457,8.2e-05
507,7.6e-05
443,4.6e-05
426,4.4e-05
476,6.3e-05
422,4.5e-05
477,4.4e-05
454,4.5e-05
506,4.4e-05
447,4.5e-05
449,6.4e-05
451,4.5e-05
441,4.5e-05
497,8.1e-05
440,4.7e-05
470,7.4e-05
479,4.5e-05
462,4.5e-05
486,7.1e-05
446,4.5e-05
424,4.5e-05
460,5.6e-05
512,4.4e-05
503,4.5e-05
477,4.5e-05
416,8.6e-05
460,9.2e-05
466,4.4e-05
444,5.1e-05
459,4.5e-05
452,4.5e-05
439,4.5e-05
483,4.5e-05
405,4.5e-05
450,4.6e-05
451,7.8e-05
468,4.4e-05
501,4.4e-05
440,4.4e-05
470,4.5e-05
454,7.3e-05
451,4.5e-05
448,4.5e-05
417,6.7e-05
438,4.5e-05
470,4.4e-05
436,4.5e-05
487,7.2e-05
500,4.5e-05
459,4.5e-05
467,0.000113
436,8.4e-05
489,4.4e-05
430,4.5e-05
463,7.9e-05
456,4.4e-05
488,4.5e-05
452,4.6e-05
455,4.5e-05
445,4.5e-05
480,4.5e-05
496,7.5e-05
427,6.6e-05
409,8.6e-05
452,5.4e-05
443,5.5e-05
439,6.9e-05
452,4.5e-05
492,6.6e-05
450,6.4e-05
445,4.5e-05
507,4.4e-05
456,4.4e-05
462,8e-05
