452,0.000264
450,0.000183
469,0.000342
407,0.000152
435,0.000251
449,0.000232
396,0.000301
432,0.000302
502,0.000269
439,0.00023
468,0.000296
493,0.000182
441,0.000265
478,0.000276
458,0.000156
491,0.000307
443,0.000262
422,0.000178
486,0.000117
456,5.1e-05
446,0.000323
481,0.000319
500,0.000283
483,0.000363
476,0.000253
490,0.000279
454,0.000299
499,0.000273
447,0.00021
426,0.000151
478,0.00029
422,6.5e-05
481,0.000109
453,6.6e-05
500,6.6e-05
447,0.000118
449,8.3e-05
454,0.000356
441,0.00018
494,0.000272
442,0.000201
465,0.000159
477,0.000266
453,0.000241
486,0.000307
445,0.000258
424,0.000295
452,0.000252
509,0.000354
504,0.00018
472,0.000118
417,0.00011
457,6.3e-05
466,0.000173
447,0.000252
457,0.000305
444,0.00027
437,0.000279
476,0.000287
406,0.000196
445,0.000298
452,0.000181
459,0.000417
503,0.000319
438,6.2e-05
469,0.000108
446,6.2e-05
452,0.000214
447,0.000241
418,0.000261
429,0.00029
461,0.00028
431,0.000294
490,0.000146
500,8.9e-05
463,5.3e-05
469,5.2e-05
434,0.00015
485,0.000339
428,0.000306
456,0.000291
458,0.000252
487,0.000287
455,0.00015
452,0.000255
448,0.000293
480,0.000152
498,0.000186
430,0.000359
408,0.000207
453,5.6e-05
444,0.000335
435,0.000264
454,0.000151
492,0.000173
448,0.000284
440,0.000149
456,0.000276
456,0.000151
458,0.000276
