450,0.0002
452,0.000378
472,0.00019
404,0.000164
430,0.000116
446,8.2e-05
397,0.000119
435,7e-05
507,6.7e-05
439,6.4e-05
468,6.3e-05
490,6.1e-05
440,9.1e-05
480,6.8e-05
456,6.1e-05
488,6e-05
439,0.000109
427,6.3e-05
494,6e-05
464,6.1e-05
447,0.00011
481,0.000154
502,0.000123
483,0.000124
476,6e-05
492,6.1e-05
453,7.8e-05
505,6.2e-05
441,6.2e-05
425,9.9e-05
478,6.1e-05
425,6.2e-05
477,6.1e-05
456,6.2e-05
506,6e-05
448,0.000119
449,0.000118
453,6.1e-05
440,6e-05
494,6.1e-05
440,6e-05
466,6.1e-05
476,9.8e-05
451,6.2e-05
480,6.1e-05
446,0.000109
424,6e-05
455,6e-05
512,6e-05
501,6e-05
471,6e-05
413,6e-05
457,6.1e-05
466,0.000113
452,6.1e-05
456,6.1e-05
445,6.1e-05
437,6.1e-05
485,0.000134
415,9e-05
443,6.8e-05
451,6.1e-05
467,6.1e-05
506,6e-05
438,0.000114
472,9.1e-05
448,6e-05
454,6.1e-05
447,6e-05
418,6.1e-05
431,8.2e-05
463,6e-05
436,6.1e-05
489,6e-05
503,9.8e-05
462,6e-05
470,6e-05
434,9.8e-05
487,6e-05
429,6.5e-05
465,6e-05
454,6.1e-05
486,6.1e-05
455,6e-05
457,6e-05
445,0.000112
479,0.0001
494,6.1e-05
427,6.1e-05
408,7e-05
454,6.5e-05
440,6e-05
443,6.3e-05
453,0.000109
492,6.1e-05
447,6.9e-05
446,6e-05
465,0.000105
455,6.8e-05
463,0.000104
