446,0.000205
451,0.000133
472,0.000109
407,8.5e-05
430,9.1e-05
446,0.000179
396,7e-05
434,8e-05
507,7e-05
440,0.000269
468,5.6e-05
492,0.000123
443,0.000105
478,9.6e-05
458,0.000139
486,6.9e-05
441,0.0001
426,9.4e-05
492,9.3e-05
463,9.1e-05
447,8.1e-05
481,9.3e-05
500,8.7e-05
484,0.000125
477,5.4e-05
492,6.6e-05
459,0.000371
506,0.000313
442,0.000103
426,0.000106
478,5.6e-05
427,5.6e-05
476,7.5e-05
458,5.9e-05
504,9.3e-05
448,0.000112
447,5.7e-05
453,9.7e-05
440,7.8e-05
493,0.000113
442,0.000111
466,8.2e-05
478,0.0003
451,0.000186
481,5.4e-05
446,8.5e-05
423,5.4e-05
456,9.9e-05
511,0.000116
503,6.3e-05
478,0.000125
415,8.7e-05
453,0.000121
465,0.000348
448,0.000108
459,9.6e-05
447,4.8e-05
439,0.000316
481,5.1e-05
415,9.7e-05
452,0.00011
451,9.8e-05
467,9.7e-05
507,8.8e-05
439,0.000119
471,0.000115
448,7.9e-05
454,0.000409
447,0.000145
419,5.8e-05
431,6.7e-05
463,6.6e-05
436,0.000116
488,0.000109
503,0.000125
463,9.6e-05
470,9e-05
434,0.000129
486,0.000328
429,0.000129
465,8.8e-05
450,6.2e-05
486,0.000118
455,5.8e-05
458,9e-05
446,0.000105
479,0.000105
493,5.3e-05
426,5.7e-05
406,0.00012
451,8.8e-05
434,9e-05
439,5.3e-05
454,0.000386
490,0.000394
448,5.3e-05
446,0.000118
460,0.000101
455,0.000132
463,9.4e-05
446,6e-05
451,5.5e-05
472,5.3e-05
407,0.000139
430,0.000164
446,6.7e-05
396,0.000109
434,0.000105
507,5.8e-05
440,5.8e-05
468,0.000123
492,0.000136
443,8e-05
478,0.000106
458,0.000133
486,8.4e-05
441,0.000119
426,0.000102
492,0.000112
463,9.4e-05
447,5.4e-05
481,0.000103
500,5.6e-05
484,4.5e-05
477,6.4e-05
492,9e-05
459,4.8e-05
506,8.3e-05
442,8.6e-05
426,5.4e-05
478,0.000109
427,9.8e-05
476,8.6e-05
458,9.9e-05
504,8.8e-05
448,0.000137
447,8.1e-05
453,5.7e-05
440,9.4e-05
493,0.000101
442,8.8e-05
466,0.000126
478,5.8e-05
451,0.000119
481,8e-05
446,0.000116
423,0.000125
456,0.000112
511,0.00011
503,9.4e-05
478,9.6e-05
415,0.000121
453,5.7e-05
465,0.00011
448,5.4e-05
459,5.6e-05
447,8e-05
439,8.9e-05
481,7.1e-05
415,0.000109
452,5.3e-05
451,5.4e-05
467,0.000104
507,0.0001
439,0.000118
471,0.000109
448,5.6e-05
454,5.7e-05
447,6.1e-05
419,4.9e-05
431,8.3e-05
463,8.4e-05
436,8.8e-05
488,0.000119
503,5.7e-05
463,0.000125
470,8.7e-05
434,5.2e-05
486,0.000117
429,8.5e-05
465,8.3e-05
450,5.3e-05
486,0.000105
455,6.9e-05
458,9.4e-05
446,6.9e-05
479,5.1e-05
493,4.8e-05
426,9.9e-05
406,5e-05
451,8.4e-05
434,7.4e-05
439,0.00012
454,8.5e-05
490,5.7e-05
448,0.000116
446,9.8e-05
460,5.4e-05
455,7.1e-05
463,9.5e-05
