448,0.000408
421,0.000223
442,0.000229
427,0.000537
433,0.000224
425,0.000388
396,0.000242
436,0.000378
491,0.000273
432,0.000223
469,0.000223
467,0.000404
448,0.000222
459,0.000359
459,0.000223
443,0.000225
443,0.000231
401,0.000222
473,0.000407
452,0.00024
440,0.00024
484,0.000299
493,0.000222
484,0.000223
474,0.000241
456,0.000223
455,0.000222
481,0.00026
439,0.000224
438,0.000224
477,0.000544
410,0.000224
484,0.000224
447,0.000237
457,0.000224
432,0.000224
460,0.000222
447,0.000333
427,0.000223
519,0.000224
412,0.000225
456,0.000222
476,0.00031
454,0.000226
473,0.000223
446,0.000223
425,0.000383
434,0.000224
494,0.000223
473,0.000222
456,0.000237
418,0.000223
431,0.000223
464,0.000251
419,0.000224
424,0.000224
437,0.000224
444,0.000353
487,0.000222
416,0.000223
457,0.000223
456,0.000223
434,0.000225
481,0.000224
431,0.000249
474,0.000222
441,0.000223
459,0.00024
419,0.000226
417,0.000222
418,0.000221
432,0.000236
419,0.000239
483,0.000283
491,0.000223
463,0.000484
468,0.000238
420,0.000243
474,0.000408
428,0.000224
406,0.000246
428,0.000225
473,0.000222
458,0.000247
436,0.000222
443,0.000225
448,0.000372
481,0.000221
426,0.000247
412,0.000279
442,0.000223
445,0.000264
444,0.000396
444,0.00027
463,0.000226
421,0.000222
454,0.000221
429,0.00029
456,0.000222
463,0.000246
