512,6.1e-05
453,0.000109
453,6.2e-05
417,6.1e-05
427,6.2e-05
441,0.000108
388,6.1e-05
423,6.1e-05
484,9.5e-05
418,6.1e-05
467,0.000111
490,0.000122
438,7e-05
481,6.1e-05
452,8e-05
476,6e-05
443,6.1e-05
414,0.000116
484,6e-05
459,6.2e-05
445,6e-05
483,6.1e-05
491,9.7e-05
461,6.1e-05
468,6e-05
491,6.1e-05
443,6.6e-05
507,6.2e-05
431,6.1e-05
415,6.1e-05
488,0.00011
416,6.1e-05
476,6.2e-05
453,6.1e-05
502,6.3e-05
445,6e-05
435,6.1e-05
433,6.1e-05
438,7.2e-05
490,0.00012
443,6.1e-05
469,9.7e-05
466,9.8e-05
476,6.1e-05
474,6e-05
448,6.1e-05
411,6.2e-05
441,6e-05
510,6.1e-05
498,6e-05
473,6.1e-05
417,7.4e-05
450,6.7e-05
442,9.8e-05
437,6e-05
457,6.9e-05
444,6.1e-05
425,6.1e-05
480,6.1e-05
412,8.2e-05
431,6.1e-05
440,6.2e-05
457,6.1e-05
490,0.000115
461,6.1e-05
463,0.000118
434,0.000116
450,6.2e-05
438,6.6e-05
436,6.1e-05
433,0.000108
457,6.2e-05
465,6e-05
474,6.1e-05
499,6.3e-05
451,6.2e-05
476,6.1e-05
433,6.2e-05
501,6.1e-05
426,6.1e-05
448,6.1e-05
438,7.7e-05
485,0.000114
445,0.000119
450,7.9e-05
437,9.1e-05
475,6.1e-05
492,6.3e-05
416,7.3e-05
416,6.2e-05
460,6.1e-05
426,6.1e-05
463,6.1e-05
435,6.1e-05
470,6.3e-05
437,6e-05
453,6.1e-05
466,6.1e-05
441,6.1e-05
447,6.2e-05
