446,7.9e-05
451,4.6e-05
472,4.8e-05
407,4.6e-05
430,4.9e-05
446,5.4e-05
396,8.5e-05
434,7.1e-05
507,8.2e-05
440,8.9e-05
468,4.6e-05
492,4.5e-05
443,4.6e-05
478,9.6e-05
458,8.3e-05
486,8.2e-05
441,8.3e-05
426,8.5e-05
492,4.6e-05
463,7.9e-05
447,6e-05
481,6.8e-05
500,8.1e-05
484,4.6e-05
477,4.7e-05
492,4.6e-05
459,4.6e-05
506,5.3e-05
442,7.8e-05
426,8.6e-05
478,8.4e-05
427,7.9e-05
476,4.6e-05
458,4.6e-05
504,4.6e-05
448,4.6e-05
447,9.2e-05
453,4.5e-05
440,7.8e-05
493,8.1e-05
442,7.7e-05
466,7.9e-05
478,0.000114
451,8.4e-05
481,4.5e-05
446,4.6e-05
423,4.5e-05
456,4.5e-05
511,4.5e-05
503,4.6e-05
478,8.5e-05
415,5e-05
453,4.7e-05
465,8.9e-05
448,7.5e-05
459,9.3e-05
447,4.9e-05
439,5e-05
481,4.5e-05
415,4.5e-05
452,4.5e-05
451,5.8e-05
467,4.6e-05
507,4.5e-05
439,4.6e-05
471,4.6e-05
448,4.6e-05
454,8.6e-05
447,6e-05
419,4.5e-05
431,4.6e-05
463,4.6e-05
436,4.5e-05
488,4.5e-05
503,4.6e-05
463,4.5e-05
470,4.6e-05
434,4.5e-05
486,8.9e-05
429,4.5e-05
465,4.5e-05
450,4.6e-05
486,4.8e-05
455,4.5e-05
458,4.5e-05
446,4.5e-05
479,4.5e-05
493,4.5e-05
426,8.1e-05
406,7e-05
451,5.6e-05
434,7.3e-05
439,4.6e-05
454,4.5e-05
490,6.7e-05
448,5.5e-05
446,4.6e-05
460,4.5e-05
455,4.5e-05
463,4.6e-05
