445,0.000257
451,0.000264
470,0.000406
408,0.000385
429,0.000372
447,0.00031
395,0.00022
432,0.000221
505,0.000443
439,0.00022
470,0.000223
493,0.000423
443,0.000221
478,0.000226
459,0.000226
487,0.000294
440,0.00028
425,0.000279
495,0.000221
469,0.000245
446,0.000237
481,0.000221
499,0.000274
476,0.000461
476,0.000469
492,0.000225
455,0.000292
501,0.000236
440,0.000398
426,0.000398
474,0.000233
426,0.0004
483,0.000232
455,0.000222
506,0.000374
448,0.000442
446,0.000223
453,0.000245
440,0.000245
491,0.000222
443,0.000221
468,0.000225
468,0.000222
448,0.000222
480,0.000247
447,0.00029
426,0.000222
451,0.000247
513,0.000239
505,0.000377
477,0.000403
409,0.000221
452,0.00024
459,0.000221
446,0.000221
458,0.000221
457,0.000221
431,0.000247
481,0.0004
415,0.000221
444,0.000221
450,0.000222
463,0.000224
506,0.00022
439,0.00022
472,0.000226
449,0.00022
456,0.000229
446,0.000622
418,0.000379
435,0.000355
463,0.000242
439,0.000222
487,0.000378
504,0.000243
464,0.000245
473,0.000224
431,0.000224
488,0.000221
423,0.000221
463,0.000224
443,0.00022
483,0.000221
450,0.000237
454,0.000223
448,0.00027
479,0.000445
493,0.000236
424,0.000291
409,0.000222
462,0.000222
438,0.000232
439,0.000222
452,0.000223
489,0.000244
449,0.000264
444,0.000222
461,0.000223
453,0.000258
447,0.000224
